,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
22,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2000,2000,,EUR,Europe,,,,,DEU,Germany,,,,,2,,,,,,2 of 2 reported cases are imported.
23,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2001,2001,,EUR,Europe,,,,,DEU,Germany,,,,,1,,,,,,1 of 1 reported cases are imported.
24,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2002,2002,,EUR,Europe,,,,,DEU,Germany,,,,,1,,,,,,1 of 1 reported cases are imported.
25,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2003,2003,,EUR,Europe,,,,,DEU,Germany,,,,,1,,,,,,1 of 1 reported cases are imported.
26,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,DEU,Germany,,,,,3,,,,,,3 of 3 reported cases are imported.
27,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,DEU,Germany,,,,,1,,,,,,1 of 1 reported cases are imported.
28,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,DEU,Germany,,,,,2,,,,,,2 of 2 reported cases are imported.
29,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,DEU,Germany,,,,,4,,,,,,4 of 4 reported cases are imported.
30,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,DEU,Germany,,,,,4 ,,,,,,4 of 4  reported cases are imported.
31,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,DEU,Germany,,,,,1,1.00000,,,,,
32,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,DEU,Germany,,,,,1,1.00000,,,,,
33,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
34,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
35,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
36,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
37,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
38,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
39,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
40,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
41,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
42,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
43,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
44,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
45,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
46,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
47,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
48,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
49,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
50,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
51,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
52,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
53,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
54,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
55,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,DEU,Germany,,,,,1,1.00000,,,,,
56,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
57,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,DEU,Germany,,,,,0,0.00000,,,,,
58,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,DEU,Germany,,,,,Unknown,,,,,,
59,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
60,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
61,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
62,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
63,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
64,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
65,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
66,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
67,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
68,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
69,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1988,1988,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
70,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
71,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
72,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1992,1992,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
73,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
74,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
75,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
76,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1997,1997,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
77,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1999,1999,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
78,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,DEU,Germany,,,,,0.00,,,,,,
79,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
80,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,DEU,Germany,,,,,0,,,,,,
81,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2010,2010,,EUR,Europe,,,,,DEU,Germany,,,,,25.00,,,,,,
82,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2011,2011,,EUR,Europe,,,,,DEU,Germany,,,,,0.00,,,,,,
83,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2014,2014,,EUR,Europe,,,,,DEU,Germany,,,,,0.0,0.00000,,,,,
84,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,DEU,Germany,,,,,Unknown,,,,,,
85,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,21467,21467.00000,,,,,
86,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,8988,8988.00000,,,,,
87,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,12479,12479.00000,,,,,
88,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,19442,19442.00000,,,,,
89,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,8149,8149.00000,,,,,
90,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,11293,11293.00000,,,,,
91,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,17655,17655.00000,,,,,
92,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,7420,7420.00000,,,,,
93,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,10235,10235.00000,,,,,
94,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,16141,16141.00000,,,,,
95,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,6790,6790.00000,,,,,
96,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,9351,9351.00000,,,,,
97,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,14877,14877.00000,,,,,
98,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,6266,6266.00000,,,,,
99,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,8611,8611.00000,,,,,
100,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,13811,13811.00000,,,,,
101,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,5822,5822.00000,,,,,
102,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,7989,7989.00000,,,,,
103,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,12904,12904.00000,,,,,
104,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,5446,5446.00000,,,,,
105,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,7458,7458.00000,,,,,
106,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,12121,12121.00000,,,,,
107,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,5126,5126.00000,,,,,
108,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,6995,6995.00000,,,,,
109,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,11440,11440.00000,,,,,
110,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,4840,4840.00000,,,,,
111,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,6600,6600.00000,,,,,
112,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,DEU,Germany,,BTSX,Both sexes,,10841,10841.00000,,,,,
113,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,DEU,Germany,,FMLE,Female,,4595,4595.00000,,,,,
114,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,DEU,Germany,,MLE,Male,,6246,6246.00000,,,,,
