,GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
13,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,,,,4,,,,,,4 of 4 reported cases are imported.
14,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2001,2001,,AMR,Americas,,,,,USA,United States of America,,,,,4,,,,,,
15,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2002,2002,,AMR,Americas,,,,,USA,United States of America,,,,,2,,,,,,2 of 2 reported cases are imported.
16,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2003,2003,,AMR,Americas,,,,,USA,United States of America,,,,,2,,,,,,2 of 2 reported cases are imported.
17,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,USA,United States of America,,,,,5,,,,,,5 of 5 reported cases are imported.
18,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,,,,12,,,,,,8 of 12 reported cases are imported.
19,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,USA,United States of America,,,,,8,,,,,,4 of 8 reported cases are imported.
20,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,USA,United States of America,,,,,7,,,,,,4 of 7 reported cases are imported.
21,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,USA,United States of America,,,,,5,,,,,,4 of 5 reported cases are imported.
22,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,USA,United States of America,,,,,10,,,,,,8 of 10 reported cases are imported.
23,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,USA,United States of America,,,,,15,,,,,,15 of 15 reported cases are imported.
24,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,,,USA,United States of America,,,,,42 ,,,,,,40 of 42  reported cases are imported.
25,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,USA,United States of America,,,,,18,18.00000,,,,,17 of 18 reported cases are imported. 
26,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,USA,United States of America,,,,,14,14.00000,,,,,12 imported cases
27,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,USA,United States of America,,,,,7,7.00000,,,,,
28,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,USA,United States of America,,,,,4,4.00000,,,,,
29,CHOLERA_0000000001,Number of reported cases of cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/42,,,,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,USA,United States of America,,,,,14,14.00000,,,,,12 of 14 reported cases are imported.
30,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1987,1987,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
31,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1988,1988,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
32,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1990,1990,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
33,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
34,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1992,1992,,AMR,Americas,,,,,USA,United States of America,,,,,1,1.00000,,,,,
35,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1993,1993,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
36,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1994,1994,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
37,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
38,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
39,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
40,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
41,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
42,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
43,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
44,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
45,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
46,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
47,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
48,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
49,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
50,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
51,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
52,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
53,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
54,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
55,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,,,,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
56,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1987,1987,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
57,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1988,1988,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
58,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1990,1990,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
59,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1991,1991,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
60,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1992,1992,,AMR,Americas,,,,,USA,United States of America,,,,,0.97,,,,,,
61,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1993,1993,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
62,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1994,1994,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
63,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1995,1995,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
64,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1996,1996,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
65,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1997,1997,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
66,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1998,1998,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
67,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,1999,1999,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
68,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2000,2000,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
69,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2004,2004,,AMR,Americas,,,,,USA,United States of America,,,,,0.00,,,,,,
70,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2005,2005,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
71,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2006,2006,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
72,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2007,2007,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
73,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2008,2008,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
74,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2009,2009,,AMR,Americas,,,,,USA,United States of America,,,,,0,,,,,,
75,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2010,2010,,AMR,Americas,,,,,USA,United States of America,,,,,0.00,,,,,,
76,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2011,2011,,AMR,Americas,,,,,USA,United States of America,,,,,0.00,,,,,,
77,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2012,2012,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
78,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2013,2013,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
79,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2014,2014,,AMR,Americas,,,,,USA,United States of America,,,,,0.0,0.00000,,,,,
80,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2015,2015,,AMR,Americas,,,,,USA,United States of America,,,,,0,0.00000,,,,,
81,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,,,,PUBLISHED,Published,,2016,2016,,AMR,Americas,,,,,USA,United States of America,,,,,0.0,0.00000,,,,,
82,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1955,1955,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,135979,135979.00000,,,,,
83,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1955,1955,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,58044,58044.00000,,,,,
84,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1955,1955,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,77935,77935.00000,,,,,
85,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1956,1956,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,135120,135120.00000,,,,,
86,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1956,1956,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,57566,57566.00000,,,,,
87,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1956,1956,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,77554,77554.00000,,,,,
88,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1957,1957,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,133876,133876.00000,,,,,
89,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1957,1957,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,57269,57269.00000,,,,,
90,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1957,1957,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,76607,76607.00000,,,,,
91,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1958,1958,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,132147,132147.00000,,,,,
92,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1958,1958,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,56684,56684.00000,,,,,
93,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1958,1958,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,75463,75463.00000,,,,,
94,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1959,1959,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,129863,129863.00000,,,,,
95,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1959,1959,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,55453,55453.00000,,,,,
96,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1959,1959,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,74410,74410.00000,,,,,
97,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1960,1960,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,126971,126971.00000,,,,,
98,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1960,1960,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,54055,54055.00000,,,,,
99,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1960,1960,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,72916,72916.00000,,,,,
100,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1961,1961,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,123499,123499.00000,,,,,
101,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1961,1961,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,52744,52744.00000,,,,,
102,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1961,1961,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,70755,70755.00000,,,,,
103,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1962,1962,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,119505,119505.00000,,,,,
104,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1962,1962,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,50968,50968.00000,,,,,
105,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1962,1962,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,68537,68537.00000,,,,,
106,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1963,1963,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,115122,115122.00000,,,,,
107,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1963,1963,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,49096,49096.00000,,,,,
108,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1963,1963,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,66026,66026.00000,,,,,
109,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1964,1964,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,110451,110451.00000,,,,,
110,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1964,1964,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,47254,47254.00000,,,,,
111,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1964,1964,,AMR,Americas,,,,,USA,United States of America,,MLE,Male,,63197,63197.00000,,,,,
112,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1965,1965,,AMR,Americas,,,,,USA,United States of America,,BTSX,Both sexes,,105577,105577.00000,,,,,
113,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,,,,PUBLISHED,Published,,1965,1965,,AMR,Americas,,,,,USA,United States of America,,FMLE,Female,,45142,45142.00000,,,,,
