,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
13,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,DNK,Denmark,,,,,0,0.00000,,,,,
14,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,DNK,Denmark,,,,,0,0.00000,,,,,
15,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1990,1990,,EUR,Europe,,,,,DNK,Denmark,,,,,0,,,,,,
16,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1993,1993,,EUR,Europe,,,,,DNK,Denmark,,,,,0,,,,,,
17,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1994,1994,,EUR,Europe,,,,,DNK,Denmark,,,,,0,,,,,,
18,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,DNK,Denmark,,,,,0,,,,,,
19,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2004,2004,,EUR,Europe,,,,,DNK,Denmark,,,,,0.00,,,,,,
20,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2008,2008,,EUR,Europe,,,,,DNK,Denmark,,,,,0,,,,,,
21,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2016,2016,,EUR,Europe,,,,,DNK,Denmark,,,,,0.0,0.00000,,,,,
22,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,2219,2219.00000,,,,,
23,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,920,920.00000,,,,,
24,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1299,1299.00000,,,,,
25,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,2123,2123.00000,,,,,
26,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,878,878.00000,,,,,
27,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1245,1245.00000,,,,,
28,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,2048,2048.00000,,,,,
29,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,846,846.00000,,,,,
30,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1202,1202.00000,,,,,
31,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1995,1995.00000,,,,,
32,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,825,825.00000,,,,,
33,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1170,1170.00000,,,,,
34,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1961,1961.00000,,,,,
35,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,812,812.00000,,,,,
36,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1149,1149.00000,,,,,
37,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1940,1940.00000,,,,,
38,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,804,804.00000,,,,,
39,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1136,1136.00000,,,,,
40,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1919,1919.00000,,,,,
41,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,795,795.00000,,,,,
42,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1124,1124.00000,,,,,
43,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1889,1889.00000,,,,,
44,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,781,781.00000,,,,,
45,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1108,1108.00000,,,,,
46,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1842,1842.00000,,,,,
47,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,760,760.00000,,,,,
48,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1082,1082.00000,,,,,
49,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1776,1776.00000,,,,,
50,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,731,731.00000,,,,,
51,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,1045,1045.00000,,,,,
52,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1693,1693.00000,,,,,
53,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,695,695.00000,,,,,
54,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,998,998.00000,,,,,
55,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1602,1602.00000,,,,,
56,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,656,656.00000,,,,,
57,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,946,946.00000,,,,,
58,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1512,1512.00000,,,,,
59,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,618,618.00000,,,,,
60,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,894,894.00000,,,,,
61,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1428,1428.00000,,,,,
62,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,583,583.00000,,,,,
63,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,845,845.00000,,,,,
64,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1347,1347.00000,,,,,
65,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,550,550.00000,,,,,
66,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,797,797.00000,,,,,
67,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1270,1270.00000,,,,,
68,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,518,518.00000,,,,,
69,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,752,752.00000,,,,,
70,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1189,1189.00000,,,,,
71,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,486,486.00000,,,,,
72,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,703,703.00000,,,,,
73,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1101,1101.00000,,,,,
74,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,451,451.00000,,,,,
75,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,650,650.00000,,,,,
76,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,1010,1010.00000,,,,,
77,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,414,414.00000,,,,,
78,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,596,596.00000,,,,,
79,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,925,925.00000,,,,,
80,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,380,380.00000,,,,,
81,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,545,545.00000,,,,,
82,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,850,850.00000,,,,,
83,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,350,350.00000,,,,,
84,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,500,500.00000,,,,,
85,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,782,782.00000,,,,,
86,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,322,322.00000,,,,,
87,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,460,460.00000,,,,,
88,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,723,723.00000,,,,,
89,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,299,299.00000,,,,,
90,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,424,424.00000,,,,,
91,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,670,670.00000,,,,,
92,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,277,277.00000,,,,,
93,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,393,393.00000,,,,,
94,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,624,624.00000,,,,,
95,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,259,259.00000,,,,,
96,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,365,365.00000,,,,,
97,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,584,584.00000,,,,,
98,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,244,244.00000,,,,,
99,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,340,340.00000,,,,,
100,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,553,553.00000,,,,,
101,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,231,231.00000,,,,,
102,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,322,322.00000,,,,,
103,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,531,531.00000,,,,,
104,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,222,222.00000,,,,,
105,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,309,309.00000,,,,,
106,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,518,518.00000,,,,,
107,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,218,218.00000,,,,,
108,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,300,300.00000,,,,,
109,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,515,515.00000,,,,,
110,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,216,216.00000,,,,,
111,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,299,299.00000,,,,,
112,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,519,519.00000,,,,,
113,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,DNK,Denmark,,FMLE,Female,,219,219.00000,,,,,
114,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,DNK,Denmark,,MLE,Male,,300,300.00000,,,,,
115,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1986,1986,,EUR,Europe,,,,,DNK,Denmark,,BTSX,Both sexes,,529,529.00000,,,,,
