,GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
12,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,NOR,Norway,,,,,0,0.00000,,,,,
13,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,NOR,Norway,,,,,0,0.00000,,,,,
14,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,NOR,Norway,,,,,0,0.00000,,,,,
15,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,NOR,Norway,,,,,0,0.00000,,,,,
16,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,NOR,Norway,,,,,0,0.00000,,,,,
17,CHOLERA_0000000002,Number of reported deaths from cholera,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2446,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,NOR,Norway,,,,,0,0.00000,,,,,
18,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1987,1987,,EUR,Europe,,,,,NOR,Norway,,,,,0,,,,,,
19,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1989,1989,,EUR,Europe,,,,,NOR,Norway,,,,,0,,,,,,
20,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1995,1995,,EUR,Europe,,,,,NOR,Norway,,,,,0,,,,,,
21,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,1998,1998,,EUR,Europe,,,,,NOR,Norway,,,,,0,,,,,,
22,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2005,2005,,EUR,Europe,,,,,NOR,Norway,,,,,0,,,,,,
23,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2006,2006,,EUR,Europe,,,,,NOR,Norway,,,,,0,,,,,,
24,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2007,2007,,EUR,Europe,,,,,NOR,Norway,,,,,0,,,,,,
25,CHOLERA_0000000003,Cholera case fatality rate,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2445,PUBLISHED,Published,,2015,2015,,EUR,Europe,,,,,NOR,Norway,,,,,0,0.00000,,,,,
26,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1617,1617.00000,,,,,
27,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,684,684.00000,,,,,
28,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1955,1955,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,933,933.00000,,,,,
29,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1581,1581.00000,,,,,
30,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,668,668.00000,,,,,
31,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1956,1956,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,913,913.00000,,,,,
32,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1543,1543.00000,,,,,
33,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,652,652.00000,,,,,
34,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1957,1957,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,891,891.00000,,,,,
35,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1504,1504.00000,,,,,
36,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,636,636.00000,,,,,
37,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1958,1958,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,868,868.00000,,,,,
38,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1465,1465.00000,,,,,
39,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,618,618.00000,,,,,
40,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1959,1959,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,847,847.00000,,,,,
41,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1427,1427.00000,,,,,
42,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,601,601.00000,,,,,
43,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1960,1960,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,826,826.00000,,,,,
44,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1394,1394.00000,,,,,
45,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,586,586.00000,,,,,
46,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1961,1961,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,808,808.00000,,,,,
47,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1367,1367.00000,,,,,
48,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,574,574.00000,,,,,
49,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1962,1962,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,793,793.00000,,,,,
50,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1342,1342.00000,,,,,
51,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,564,564.00000,,,,,
52,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1963,1963,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,778,778.00000,,,,,
53,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1312,1312.00000,,,,,
54,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,551,551.00000,,,,,
55,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1964,1964,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,761,761.00000,,,,,
56,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1277,1277.00000,,,,,
57,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,535,535.00000,,,,,
58,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1965,1965,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,742,742.00000,,,,,
59,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1240,1240.00000,,,,,
60,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,519,519.00000,,,,,
61,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1966,1966,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,721,721.00000,,,,,
62,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1201,1201.00000,,,,,
63,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,502,502.00000,,,,,
64,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1967,1967,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,699,699.00000,,,,,
65,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1160,1160.00000,,,,,
66,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,485,485.00000,,,,,
67,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1968,1968,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,675,675.00000,,,,,
68,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1117,1117.00000,,,,,
69,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,466,466.00000,,,,,
70,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1969,1969,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,651,651.00000,,,,,
71,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1070,1070.00000,,,,,
72,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,446,446.00000,,,,,
73,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1970,1970,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,624,624.00000,,,,,
74,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,1018,1018.00000,,,,,
75,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,424,424.00000,,,,,
76,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1971,1971,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,594,594.00000,,,,,
77,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,960,960.00000,,,,,
78,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,400,400.00000,,,,,
79,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1972,1972,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,560,560.00000,,,,,
80,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,897,897.00000,,,,,
81,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,374,374.00000,,,,,
82,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1973,1973,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,523,523.00000,,,,,
83,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,831,831.00000,,,,,
84,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,347,347.00000,,,,,
85,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1974,1974,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,484,484.00000,,,,,
86,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,763,763.00000,,,,,
87,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,320,320.00000,,,,,
88,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1975,1975,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,443,443.00000,,,,,
89,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,697,697.00000,,,,,
90,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,293,293.00000,,,,,
91,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1976,1976,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,404,404.00000,,,,,
92,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,635,635.00000,,,,,
93,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,267,267.00000,,,,,
94,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,368,368.00000,,,,,
95,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,582,582.00000,,,,,
96,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,245,245.00000,,,,,
97,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1978,1978,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,337,337.00000,,,,,
98,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,542,542.00000,,,,,
99,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,229,229.00000,,,,,
100,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,313,313.00000,,,,,
101,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,514,514.00000,,,,,
102,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,217,217.00000,,,,,
103,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1980,1980,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,297,297.00000,,,,,
104,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,499,499.00000,,,,,
105,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,211,211.00000,,,,,
106,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1981,1981,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,288,288.00000,,,,,
107,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,498,498.00000,,,,,
108,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,211,211.00000,,,,,
109,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1982,1982,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,287,287.00000,,,,,
110,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,505,505.00000,,,,,
111,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,214,214.00000,,,,,
112,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1983,1983,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,291,291.00000,,,,,
113,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,517,517.00000,,,,,
114,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,NOR,Norway,,FMLE,Female,,220,220.00000,,,,,
115,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1984,1984,,EUR,Europe,,,,,NOR,Norway,,MLE,Male,,297,297.00000,,,,,
116,CM_01,Number of under-five deaths (thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1985,1985,,EUR,Europe,,,,,NOR,Norway,,BTSX,Both sexes,,530,530.00000,,,,,
